2,0.292893
3,-1.57735
5,0.552786
7,0.622036
11,0.698489
13,-1.27735
17,0.757464
19,0.770584
23,0.791486
29,0.814305
31,-1.17961
37,-1.1644
41,0.843826
43,0.847501
47,-1.14586
53,-1.13736
59,-1.13019
61,0.871963
67,-1.12217
71,0.881322
73,-1.11704
79,-1.11251
83,-1.10976
89,-1.106
97,0.898465
101,-1.0995
103,-1.09853
107,-1.09667
109,-1.09578
113,-1.09407
127,0.911264
131,0.91263
137,-1.08544
139,-1.08482
149,-1.08192
151,0.918621
157,0.920191
163,0.921674
167,-1.07738
173,0.923971
179,0.925256
181,0.925671
191,-1.07236
193,0.928018
197,-1.07125
199,-1.07089
211,-1.06884
223,0.933035
227,0.933628
229,0.933918
233,0.934488
239,-1.06468
241,-1.06442
251,-1.06312
257,0.937622
263,-1.06166
269,0.939029
271,-1.06075
277,0.939916
281,-1.05965
283,-1.05944
293,-1.05842
307,0.942927
311,0.943295
313,-1.05652
317,-1.05617
331,-1.05496
337,0.945527
347,-1.05368
349,-1.05353
353,-1.05322
359,0.947222
367,0.9478
373,-1.05178
379,-1.05137
383,0.948902
389,-1.0507
397,0.949811
401,0.950062
409,-1.04945
419,0.951147
421,-1.04874
431,0.951832
433,0.951943
439,-1.04773
443,0.952489
449,0.952807
457,-1.04678
461,-1.04657
463,-1.04647
467,0.953726
479,0.954309
487,-1.04531
491,-1.04513
499,0.955234
503,0.955412
509,-1.04432
521,0.956189
523,0.956273
541,-1.04299
547,-1.04276
557,0.957629
563,0.957855
569,0.958078
571,0.958151
577,-1.04163
587,-1.04127
593,-1.04107
599,-1.04086
601,0.959209
607,-1.04059
613,-1.04039
617,-1.04026
619,0.959807
631,-1.03981
641,0.960502
643,-1.03944
647,-1.03931
653,-1.03913
659,0.961046
661,0.961105
673,0.961453
677,-1.03843
683,-1.03826
691,-1.03804
701,0.962231
709,-1.03756
719,0.962706
727,0.962912
733,-1.03694
739,-1.03679
743,-1.03669
751,0.963509
757,-1.03635
761,-1.03625
769,0.963939
773,-1.03597
787,0.964354
797,0.964578
809,0.964842
811,0.964885
821,-1.0349
823,0.965142
827,-1.03477
829,0.965269
839,0.965476
853,-1.03424
857,-1.03416
859,-1.03412
863,-1.03404
877,0.966232
881,0.966309
883,-1.03365
887,-1.03358
907,0.966796
911,0.966869
919,0.967013
929,0.967191
937,-1.03267
941,-1.0326
947,-1.0325
953,-1.03239
967,0.967842
971,0.967908
977,-1.03199
983,0.968105
991,-1.03177
997,0.96833
1009,-1.03148
1013,-1.03142
1019,0.968673
1021,0.968704
1031,0.968856
1033,-1.03111
