2,-0.707107
3,-1.73205
5,1.78885
7,-0.917914
397,-0.321611
11,-1.23346
13,0.320019
17,-0.39947
19,-1.65421
23,0.625543
29,-0.044823
401,13.0214
409,0.504503
907,-2.86733
31,-2.31749
37,0.38656
41,1.44366
43,-2.26265
47,1.09554
53,-0.603868
59,0.123569
61,2.74964
67,-0.871597
71,1.033
73,-2.53482
419,0.308276
79,-0.640873
83,-0.256557
89,-0.619325
97,-0.206209
101,-9.15434
103,0.0468749
107,-1.48173
421,-0.314186
109,-0.51582
113,0.442056
127,-1.5113
131,-1.58667
137,1.87709
431,1.9217
139,-0.311816
149,1.03806
911,0.644918
151,-4.01182
157,0.812829
433,0.250939
163,-0.988926
167,0.150594
173,0.225888
439,-0.0633829
179,-1.55041
1459,0.241328
181,-1.82785
191,2.19156
443,0.769406
193,-0.955527
197,0.797099
199,-0.357647
211,0.513548
449,-1.54801
919,0.128358
223,-1.14081
227,0.104383
229,-0.45709
457,-0.596855
233,0.316877
239,0.170508
461,-0.0372799
241,2.02976
251,7.15764
257,-0.0713588
463,-0.071869
263,0.445472
929,-2.25474
269,7.01893
467,-2.03915
271,1.23666
277,-0.00954406
2039,-0.726391
479,0.179903
281,-2.32739
283,-0.510629
487,-0.931316
293,-0.580418
1471,0.711987
307,-0.0884911
937,0.561293
311,-2.25379
491,0.1398
313,0.421126
499,-0.24258
317,-0.953752
331,-0.609762
503,-0.153176
337,0.200113
941,-0.410139
347,-0.0793639
509,0.338223
349,-0.159053
2663,0.190297
521,1.50613
353,0.452485
359,-1.15626
947,-1.28356
523,-2.3284
367,1.21168
1481,-0.608393
373,-1.21769
541,-1.4783
379,-0.294917
383,-1.19552
547,0.294765
953,-1.4373
389,0.339404
557,-0.556837
563,-0.300779
967,0.532749
569,-0.763883
2053,0.438812
571,-1.14706
1483,-0.99755
3299,0.457399
971,-0.636774
577,1.02835
587,2.34568
593,0.245559
977,-0.866688
599,1.31628
1487,0.15427
601,3.62665
983,0.245102
607,-0.259246
613,1.40402
991,0.651637
2063,-0.514258
617,0.131672
2671,1.63681
619,0.307197
997,-0.438905
631,0.907477
1489,-1.07157
641,1.69088
643,1.47134
1009,-3.08543
3907,-0.265381
647,-0.274773
653,-0.188713
1013,1.24449
1493,0.377839
659,-0.567352
2069,-0.194993
661,1.54129
1019,1.29057
673,-1.13391
677,0.677433
1499,2.10558
1021,-1.83003
683,0.924273
691,0.941631
1031,-0.194022
701,1.64812
709,0.35045
1511,-0.842309
3301,-0.43187
1033,-0.433783
4549,-0.894173
719,0.975809
2677,0.780883
2081,0.392264
727,-0.412661
1039,-1.13605
733,0.00650031
1523,-0.853506
739,0.0263821
1049,-0.22122
743,0.0864576
751,1.66365
1051,0.365192
757,-1.30345
1531,-0.699374
1061,-1.24546
2083,1.41621
761,-2.76067
769,0.765204
5227,-2.88952
1063,0.0337587
773,-0.318729
1543,0.455184
787,0.0990573
1069,-0.0928428
797,1.01479
2683,0.506047
3911,-1.71712
809,-0.394823
1087,0.196774
2087,1.0086
1549,-1.04172
811,-1.17351
1091,0.776195
821,0.457784
3307,-1.44719
5861,-1.58709
823,-1.83815
1093,-0.392775
1553,-0.0847538
827,0.00151372
1097,0.613535
829,-1.38398
839,0.370751
1103,0.933386
2089,0.24972
1559,-0.898875
853,0.523103
2687,-0.0469185
857,-1.31822
1109,1.03578
859,-0.278319
1117,-0.0211883
863,0.903195
1567,-0.348604
6563,0.733283
877,-0.279343
1123,-1.13124
2099,-0.642144
881,4.65049
1571,-0.131544
883,0.829236
1129,-0.619532
887,-0.595485
1151,-0.128581
4561,0.138767
1579,0.39516
3313,0.51266
1153,0.345099
3917,-1.11112
2111,0.454649
2689,0.0423839
1163,-1.02275
1583,-0.914822
1171,1.87255
1181,0.596464
1597,1.2779
2113,0.387855
1187,-0.735312
1193,-0.0242926
1601,2.69688
2693,1.08718
5231,0.727444
1201,10.4416
7237,5.54759
2129,-0.617391
1607,-0.392468
1213,1.77527
3319,-0.115878
1217,2.16581
1609,-5.5286
1223,1.49827
2131,-0.0141096
2699,-1.04584
1613,-2.3201
1229,0.835926
3919,-0.272817
1231,-0.765425
1619,0.626526
1237,-0.611035
2137,-1.02867
5867,-1.5084
7933,0.978708
1249,0.281053
1621,-0.522308
3323,0.742958
4567,0.930679
2707,-1.78227
1259,-0.959789
1627,-0.686198
8663,1.02999
1277,-0.474166
2141,-0.520975
1279,0.0530377
1637,-0.0579622
1283,0.32849
2143,1.08721
1289,1.2006
2711,-1.98889
1657,0.221259
3923,-0.0361886
1291,-0.484648
3329,0.461346
1663,-0.222201
1297,0.884928
2153,0.862732
9323,-0.33624
1301,-0.902267
6569,-0.167868
1667,0.424761
1303,-0.0176466
5233,-0.495131
2713,-2.20008
1669,0.555758
1307,-1.35196
2161,-1.34659
1319,0.562235
4583,-0.135654
1693,0.565616
1321,1.3138
3331,-0.291857
1327,0.886099
2179,0.215759
1697,0.077145
3929,1.10038
2719,-0.937892
1361,-0.747904
1699,-0.00862476
1367,1.25913
2203,0.598151
1373,0.558151
1709,-0.200863
1381,1.30355
2729,0.586529
1721,2.1247
2207,1.14729
1399,-0.947062
3343,0.601067
1409,0.941781
1723,-0.657186
5869,0.717523
1423,-0.179659
2213,2.07036
1733,-0.904696
1427,-0.442939
2731,-1.51805
3931,-0.725378
1741,-0.408046
1429,-0.510874
4591,0.354204
5237,0.480843
7243,0.372365
2221,-1.18508
1433,-0.136083
1747,-0.552359
3347,-0.0937796
1439,0.459301
2741,2.53452
1447,0.0783568
1753,-1.64439
2237,-0.0600643
1451,-1.24382
1759,0.542053
1453,-0.679597
2239,1.31177
1777,1.01488
2749,-1.03586
3359,0.168047
3943,-0.0141441
1783,1.46965
2243,0.568158
6571,2.00127
7937,1.23816
1787,-0.42599
2753,-1.33789
2251,2.08558
4597,-1.0764
1789,-0.193132
5879,-0.255301
3361,-0.829726
5261,0.14555
1801,-4.50583
2267,0.476437
2767,0.153809
3947,1.47189
1811,0.688685
8669,0.944015
2269,-0.633605
1823,-1.61986
2777,-1.88321
1831,-0.469682
3371,0.591995
2273,-0.872918
1847,1.74059
2281,-0.890581
1861,-0.452528
4603,-0.336268
2789,1.49094
3967,-0.551625
1867,-0.820024
7247,0.508007
2287,1.20239
3373,1.9137
1871,0.94369
2791,0.697255
5273,-0.569118
1873,0.0526153
2293,-0.779793
1877,3.5885
3989,0.00725174
2297,0.921151
3389,0.914507
2797,1.24143
9337,-0.0775689
1879,0.298466
6577,-0.873697
5881,-0.115204
1889,0.393406
2309,0.717832
4621,-0.640421
2801,-1.75097
1901,-1.50964
2311,1.27885
1907,0.19333
3391,1.27908
7949,-0.502518
4001,-2.41148
1913,1.93229
2803,-0.607027
2333,-0.0209963
5279,0.742626
1931,-1.02305
2339,2.34223
3407,1.47388
1933,-0.207516
2819,-1.05859
4637,0.61819
1949,0.0522759
2341,-0.740288
1951,2.77929
2833,-1.94324
4003,-1.12022
2347,-1.25791
5897,-0.416532
3413,-2.20536
1973,0.224196
7253,0.842759
1979,0.736537
2351,0.984225
2837,-1.71499
6581,-0.0550393
1987,1.32307
2357,0.681815
1993,0.0827662
3433,-0.140112
5281,-0.851074
4007,0.338345
8677,-0.829443
2843,1.34377
4639,-1.12327
2371,0.169145
1997,-0.303188
1999,-1.65189
2377,-0.12096
2851,-0.00689753
2003,-0.262761
3449,0.0289306
2381,2.15219
4013,-1.51552
2011,-4.61629
2857,1.22769
5903,0.734982
2017,-1.66159
2383,-0.0273364
4643,-1.78168
3457,-0.206968
2027,1.55103
2861,-0.753159
5297,-1.6667
2389,0.0763993
2029,0.0409978
4019,-0.803487
7951,-2.02047
2393,1.54468
6599,1.8209
2879,0.310267
9341,0.482896
3461,1.69264
2399,-0.526059
7283,0.151562
2887,-1.47643
4649,-0.918168
2411,1.5929
4021,0.308616
3463,0.436964
2417,-0.285651
2897,-0.278097
5303,0.241381
2423,-1.0043
5923,0.151834
2903,1.06295
3467,-0.27767
2437,0.52426
4027,0.406722
4651,-2.42225
2441,-0.264085
2909,-0.063857
8681,1.87175
2447,0.0707829
3469,-0.0609296
2917,0.564715
2459,-0.424643
6607,-0.306266
5309,0.0948972
4049,0.163555
2927,1.38296
3491,-0.332844
2467,1.17257
5927,-1.3654
4657,-0.169532
2473,0.0212391
7297,-1.04921
2939,-1.63651
4051,0.299954
2477,1.38037
3499,-1.18573
7963,0.575813
2953,-1.04459
2503,-0.599209
5323,-0.0806313
2957,0.551299
3511,-2.34221
4663,1.21747
2521,0.982815
4057,0.91267
2531,-0.556819
2963,1.84474
5939,0.790813
9343,0.155467
3517,-0.557818
2539,-1.22589
6619,0.504025
2969,1.54125
4073,-0.560466
2543,0.301866
4673,-2.36115
5333,3.24894
3527,-1.53019
2971,0.58815
2549,0.601424
7307,1.8595
2551,0.130172
4079,-1.34613
2999,0.576961
3529,1.0454
8689,-1.03864
2557,1.23868
4679,0.203207
3001,-2.84027
5953,1.15945
2579,1.31542
4091,2.61717
3533,-0.385084
2591,0.598635
3011,1.47042
5347,0.12321
7993,-0.262288
6637,1.17002
2593,-0.46218
4691,-1.42768
3019,-0.0261393
3539,0.279927
2609,0.957622
4093,0.262564
3023,-0.693875
2617,0.58928
3541,-1.0164
5351,0.413258
5981,0.358368
3037,0.186197
2621,0.415966
4703,2.29598
7309,0.248573
4099,-0.353116
2633,-1.39914
3041,1.01503
3547,0.239856
2647,2.34279
3049,-1.1633
6653,-0.557852
2657,0.0835585
4721,0.950821
4111,-0.794638
3557,0.308601
9349,-1.29072
5381,1.20003
8693,0.100341
2659,1.39531
3061,-0.924083
5987,0.396815
8009,0.495381
3559,-0.357064
4127,1.83751
3067,0.698785
4723,0.61199
3079,0.161592
3571,-0.859841
5387,-0.236266
4129,0.253179
3083,-2.76361
7321,-1.4918
3581,-0.685778
6659,0.500646
3089,-0.825039
6007,0.689604
4729,-2.21363
4133,-0.776187
3583,-1.19557
3109,1.54261
5393,-0.0254819
3119,1.75508
4139,-0.506368
3593,-0.885108
4733,-1.51679
8699,0.388697
3121,-2.97985
6011,1.28381
8011,-0.0331177
3607,-0.366666
9371,0.707571
5399,-0.18768
3137,0.385583
4153,-0.935902
7331,0.0487438
6661,-1.10855
4751,-0.875851
3613,-0.782369
3163,-2.68813
4157,-0.513052
3167,1.33418
3617,-0.108159
6029,0.936702
4759,0.873434
5407,0.784081
3169,0.144202
3623,-0.578627
4159,0.805749
3181,1.39802
3631,0.617178
6673,-1.0139
3187,-0.391958
4783,0.819085
4177,-0.306284
7333,0.981057
5413,-1.3596
3191,-1.20724
3637,-0.575795
8017,0.66013
6037,0.166988
8707,-2.22338
3203,-0.856803
4201,1.70721
4787,0.434971
3643,-0.0405264
9377,-1.14566
3209,1.89963
5417,0.0363062
3659,1.44193
4211,1.12836
3217,-2.99126
6679,-1.17565
4789,-1.08797
3671,0.26827
3221,0.304309
6043,-1.06566
7349,-2.14635
4217,0.857228
3229,0.148666
3673,-0.749055
5419,0.399204
4793,-2.63976
8039,-0.709918
3251,1.57841
4219,-1.58386
3677,-1.49417
3253,1.71271
