2,2
3,0
5,10
7,0
11,0
13,26
17,34
19,0
23,0
29,58
31,0
37,74
41,82
43,0
47,0
53,106
59,0
61,122
67,0
71,0
73,146
79,0
83,0
89,178
97,194
101,202
103,0
107,0
109,218
113,226
127,0
131,0
137,274
139,0
149,298
151,0
157,314
163,0
167,0
173,346
179,0
181,362
191,0
193,386
197,394
199,0
211,0
223,0
227,0
229,458
233,466
239,0
241,482
251,0
257,514
263,0
269,538
271,0
277,554
281,562
283,0
293,586
307,0
311,0
313,626
317,634
331,0
337,674
347,0
349,698
353,706
359,0
367,0
373,746
379,0
383,0
389,778
397,794
401,802
409,818
419,0
421,842
431,0
433,866
439,0
443,0
449,898
457,914
461,922
463,0
467,0
479,0
487,0
491,0
499,0
503,0
509,1018
521,1042
523,0
541,1082
547,0
557,1114
563,0
569,1138
571,0
577,1154
587,0
593,1186
599,0
601,1202
607,0
613,1226
617,1234
619,0
631,0
641,1282
643,0
647,0
653,1306
659,0
661,1322
673,1346
677,1354
683,0
691,0
701,1402
709,1418
719,0
727,0
733,1466
739,0
743,0
751,0
757,1514
761,1522
769,1538
773,1546
787,0
797,1594
809,1618
811,0
821,1642
823,0
827,0
829,1658
839,0
853,1706
857,1714
859,0
863,0
877,1754
881,1762
883,0
887,0
907,0
911,0
919,0
929,1858
937,1874
941,1882
947,0
953,1906
967,0
971,0
977,1954
983,0
991,0
997,1994
